D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_379.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_379.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_379.jpg,-0.05,1,0,30.19014
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_463.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_463.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_463.jpg,-0.3,1,0,30.17151
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_553.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_553.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_553.jpg,0,1,0,30.19041
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_638.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_638.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_638.jpg,0,1,0,30.18986
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_724.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_724.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_724.jpg,0,1,0,30.19015
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_808.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_808.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_808.jpg,0,1,0,30.18877
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_886.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_886.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_886.jpg,0,1,0,30.19024
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_28_966.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_28_966.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_28_966.jpg,-0.1,1,0,30.18826
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_046.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_046.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_046.jpg,0,1,0,30.19088
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_126.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_126.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_126.jpg,0,1,0,30.19025
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_209.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_209.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_209.jpg,0,1,0,30.18883
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_289.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_289.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_289.jpg,0,1,0,30.19024
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_372.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_372.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_372.jpg,-0.2,1,0,30.18111
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_450.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_450.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_450.jpg,0,1,0,30.18908
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_532.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_532.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_532.jpg,-0.1,1,0,30.18906
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_613.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_613.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_613.jpg,0,1,0,30.18667
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_690.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_690.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_690.jpg,-0.1,1,0,30.18979
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_768.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_768.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_768.jpg,-0.3,1,0,30.1727
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_845.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_845.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_845.jpg,0,1,0,30.18825
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_29_925.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_29_925.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_29_925.jpg,-0.15,1,0,30.18787
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_007.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_007.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_007.jpg,0,1,0,30.18585
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_088.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_088.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_088.jpg,0,1,0,30.18973
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_167.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_167.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_167.jpg,-0.2,1,0,30.18322
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_249.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_249.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_249.jpg,0,1,0,30.18979
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_333.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_333.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_333.jpg,-0.1,1,0,30.18975
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_408.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_408.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_408.jpg,-0.3,1,0,30.17304
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_489.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_489.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_489.jpg,0,1,0,30.18973
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_566.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_566.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_566.jpg,-0.15,1,0,30.18695
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_643.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_643.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_643.jpg,0,1,0,30.19013
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_724.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_724.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_724.jpg,-0.1,1,0,30.18954
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_798.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_798.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_798.jpg,0,1,0,30.19017
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_883.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_883.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_883.jpg,0,1,0,30.19028
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_30_957.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_30_957.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_30_957.jpg,0,1,0,30.19024
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_034.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_034.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_034.jpg,0,1,0,30.19034
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_111.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_111.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_111.jpg,-0.15,1,0,30.18471
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_188.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_188.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_188.jpg,0,1,0,30.18978
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_263.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_263.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_263.jpg,-0.05,1,0,30.18996
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_338.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_338.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_338.jpg,0,1,0,30.18874
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_412.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_412.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_412.jpg,0,1,0,30.1902
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_488.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_488.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_488.jpg,-0.15,1,0,30.18516
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_564.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_564.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_564.jpg,0,1,0,30.18969
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_641.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_641.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_641.jpg,-0.05,1,0,30.19004
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_721.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_721.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_721.jpg,0,1,0,30.18774
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_795.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_795.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_795.jpg,0,1,0,30.19008
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_872.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_872.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_872.jpg,-0.2,1,0,30.18149
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_31_949.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_31_949.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_31_949.jpg,0,1,0,30.19021
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_024.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_024.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_024.jpg,-0.05,1,0,30.18996
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_102.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_102.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_102.jpg,-0.25,1,0,30.1779
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_176.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_176.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_176.jpg,0,1,0,30.1898
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_255.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_255.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_255.jpg,-0.05,1,0,30.19014
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_328.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_328.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_328.jpg,-0.25,1,0,30.17811
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_406.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_406.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_406.jpg,0,1,0,30.1889
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_481.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_481.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_481.jpg,-0.05,1,0,30.19014
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_557.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_557.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_557.jpg,-0.25,1,0,30.17845
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_635.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_635.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_635.jpg,0,1,0,30.1892
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_707.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_707.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_707.jpg,-0.05,1,0,30.19016
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_781.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_781.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_781.jpg,-0.2,1,0,30.18364
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_855.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_855.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_855.jpg,0,1,0,30.18961
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_32_928.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_32_928.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_32_928.jpg,-0.05,1,0,30.1902
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_000.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_000.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_000.jpg,-0.2,1,0,30.18313
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_074.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_074.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_074.jpg,0,1,0,30.18983
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_146.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_146.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_146.jpg,-0.05,1,0,30.19014
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_221.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_221.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_221.jpg,-0.2,1,0,30.18296
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_291.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_291.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_291.jpg,0,1,0,30.18984
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_364.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_364.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_364.jpg,-0.05,1,0,30.19018
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_435.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_435.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_435.jpg,-0.2,1,0,30.18284
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_507.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_507.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_507.jpg,0,1,0,30.18398
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_577.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_577.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_577.jpg,0,1,0,30.18936
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_649.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_649.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_649.jpg,-0.2,1,0,30.1842
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_723.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_723.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_723.jpg,0,1,0,30.18429
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_791.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_791.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_791.jpg,0,1,0,30.18926
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_863.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_863.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_863.jpg,-0.15,1,0,30.18765
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_33_936.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_33_936.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_33_936.jpg,-0.3,1,0,30.1733
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_006.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_006.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_006.jpg,0,1,0,30.18972
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_079.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_079.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_079.jpg,-0.1,1,0,30.18985
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_152.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_152.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_152.jpg,-0.3,1,0,30.17259
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_225.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_225.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_225.jpg,-0.5000001,1,0,30.14773
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_299.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_299.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_299.jpg,-0.6500001,1,0,30.12872
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_374.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_374.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_374.jpg,-0.8500001,1,0,30.10631
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_453.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_453.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_453.jpg,-1,1,0,30.0968
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_530.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_530.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_530.jpg,0,1,0,30.17316
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_608.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_608.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_608.jpg,0,1,0,30.185
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_689.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_689.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_689.jpg,0.15,1,0,30.17526
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_767.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_767.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_767.jpg,0.35,1,0,30.15781
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_847.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_847.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_847.jpg,0.5500001,1,0,30.13356
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_34_926.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_34_926.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_34_926.jpg,0.7500002,1,0,30.11206
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_006.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_006.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_006.jpg,0,1,0,30.17073
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_081.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_081.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_081.jpg,0,1,0,30.18469
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_158.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_158.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_158.jpg,0,1,0,30.18902
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_238.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_238.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_238.jpg,-0.05,1,0,30.18787
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_317.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_317.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_317.jpg,-0.25,1,0,30.17184
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_396.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_396.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_396.jpg,0,1,0,30.19039
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_475.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_475.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_475.jpg,0,1,0,30.19029
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_556.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_556.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_556.jpg,0,1,0,30.19062
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_635.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_635.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_635.jpg,-0.1,1,0,30.1881
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_715.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_715.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_715.jpg,0,1,0,30.1901
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_791.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_791.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_791.jpg,0,1,0,30.19045
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_872.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_872.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_872.jpg,0,1,0,30.19046
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_35_957.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_35_957.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_35_957.jpg,-0.05,1,0,30.19021
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_036.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_036.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_036.jpg,0,1,0,30.19131
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_118.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_118.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_118.jpg,0,1,0,30.19033
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_199.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_199.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_199.jpg,-0.1,1,0,30.18873
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_271.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_271.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_271.jpg,0,1,0,30.19047
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_344.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_344.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_344.jpg,0,1,0,30.19071
D:\beta_simulator_windows\data\IMG\center_2021_01_02_11_40_36_425.jpg,D:\beta_simulator_windows\data\IMG\left_2021_01_02_11_40_36_425.jpg,D:\beta_simulator_windows\data\IMG\right_2021_01_02_11_40_36_425.jpg,0,1,0,30.19073
